season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,kernel_size,num_filters,conv_activation,dense_activation,optimizer,learning_rate,loss,metrics,regularization,standardize,num_features,cat_features
2020-21,DEF,1.897580862045288,9.029326438903809,6.913583278656006,0.5455712080001831,1.8058770895004272,1.3795791864395142,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,7.544445037841797,8.826608657836914,8.333418846130371,2.122764825820923,2.3326079845428467,2.2164013385772705,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,5.543191909790039,9.893815040588379,10.162267684936523,1.5955142974853516,2.208340883255005,2.278552293777466,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,3.578113079071045,11.758158683776855,10.581648826599121,1.1153441667556763,2.3811452388763428,2.35097336769104,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,2.5329389572143555,12.008625984191895,14.014835357666016,0.7691384553909302,2.451308250427246,2.6185097694396973,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,5.054891109466553,3.489616632461548,4.397672653198242,1.2935513257980347,0.9369971752166748,1.2620055675506592,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,3.8017325401306152,4.853100299835205,5.391992092132568,1.1152803897857666,1.0983675718307495,1.2741612195968628,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,2.316204786300659,7.934621334075928,6.861392021179199,0.7366513013839722,1.589324951171875,1.4095598459243774,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,1.7334978580474854,7.876821517944336,9.033174514770508,0.5500734448432922,1.5363281965255737,1.779587984085083,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,6.975516319274902,10.178695678710938,8.694280624389648,1.8529220819473267,2.2636876106262207,2.163349151611328,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,4.585168361663818,13.420517921447754,13.27574348449707,1.4062561988830566,2.743817090988159,2.597637176513672,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,3.0047385692596436,12.587132453918457,14.76732349395752,0.9695650339126587,2.587306499481201,2.7857260704040527,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,2.077103853225708,14.239001274108887,15.630348205566406,0.6137593388557434,2.7357680797576904,2.829867362976074,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,4.147429943084717,5.766180992126465,4.3342695236206055,1.0990583896636963,1.3281620740890503,1.1448390483856201,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,2.8866326808929443,6.7772908210754395,7.272484302520752,0.9260291457176208,1.4943419694900513,1.5365042686462402,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,1.8378193378448486,8.20613956451416,8.848228454589844,0.5745813846588135,1.6228454113006592,1.595080852508545,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,1.7296454906463623,8.568256378173828,8.313244819641113,0.560619592666626,1.603709101676941,1.5827417373657227,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,7.068180561065674,8.947711944580078,10.021791458129883,2.0271835327148438,2.318236827850342,2.4437904357910156,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,4.201017379760742,13.176462173461914,11.762890815734863,1.2860174179077148,2.5025246143341064,2.333514928817749,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,2.674220085144043,12.893828392028809,13.836483001708984,0.8171650767326355,2.601077079772949,2.6202659606933594,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,1.8470784425735474,13.447938919067383,14.803641319274902,0.5116056799888611,2.6617331504821777,2.8056838512420654,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,4.100215911865234,4.469720363616943,6.196393966674805,1.140385389328003,1.2225840091705322,1.4196428060531616,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,3.2413532733917236,5.816376686096191,6.310837745666504,0.9609533548355103,1.2371153831481934,1.2873646020889282,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,1.6974749565124512,8.92452621459961,8.913156509399414,0.5286536812782288,1.6997264623641968,1.7050641775131226,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,1.609697699546814,7.932168960571289,9.231868743896484,0.4559718072414398,1.6029564142227173,1.6529266834259033,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,DEF,7.715872764587402,8.16560173034668,8.199426651000977,1.99552321434021,2.0345025062561035,2.095578908920288,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,DEF,3.4903934001922607,13.873902320861816,12.926617622375488,1.1311874389648438,2.6807286739349365,2.648043155670166,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,DEF,2.0494399070739746,14.678996086120605,14.530735969543457,0.635237991809845,2.7438392639160156,2.7300026416778564,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,DEF,1.9488567113876343,13.113236427307129,13.244674682617188,0.547856330871582,2.639115571975708,2.699270725250244,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,4.481614589691162,5.0859856605529785,3.074526071548462,1.1574890613555908,1.2517918348312378,0.8880766034126282,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.9176695346832275,4.015069484710693,7.0122833251953125,1.0574864149093628,1.0411392450332642,1.3961710929870605,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,3.258838415145874,6.791188716888428,5.1937408447265625,0.8857528567314148,1.3565436601638794,1.1490626335144043,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,3.134075880050659,5.617154121398926,6.939410209655762,0.9778133034706116,1.2594133615493774,1.4780768156051636,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,7.1880903244018555,7.974081516265869,7.653907775878906,1.720467209815979,1.7684073448181152,1.8123029470443726,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,6.678157806396484,7.821329593658447,9.879992485046387,1.5768957138061523,1.7467933893203735,1.9103479385375977,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,6.825780391693115,8.016619682312012,8.16622257232666,1.7018849849700928,1.8748054504394531,1.907103419303894,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,5.1864142417907715,9.255132675170898,7.097628116607666,1.3709173202514648,1.91413414478302,1.6877720355987549,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,4.144896984100342,4.954610824584961,4.683720111846924,1.0991257429122925,1.2054532766342163,1.1850453615188599,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,4.214739799499512,4.711509704589844,4.559945106506348,1.0736206769943237,1.2419778108596802,1.110420823097229,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,4.215790748596191,3.570164203643799,6.177669048309326,1.0347541570663452,0.9168375134468079,1.2615662813186646,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,3.030113697052002,6.253934383392334,6.604158878326416,0.831405758857727,1.2896603345870972,1.3779709339141846,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,7.716100215911865,7.143070220947266,6.66650390625,1.8401340246200562,1.7832469940185547,1.6758533716201782,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,6.260366439819336,10.933612823486328,7.007110118865967,1.6299628019332886,2.1088860034942627,1.6846421957015991,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,5.7230916023254395,8.531922340393066,10.530862808227539,1.5179109573364258,1.8935961723327637,2.028838872909546,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,4.589809417724609,9.236054420471191,11.299427032470703,1.2499887943267822,1.9448676109313965,2.087775468826294,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,4.511505603790283,4.294551849365234,3.9616689682006836,1.1285488605499268,1.1464207172393799,1.0785176753997803,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.8911054134368896,5.278139591217041,4.324524402618408,1.0522738695144653,1.1471853256225586,1.0098530054092407,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,3.275135040283203,4.048211574554443,6.519238471984863,0.9666069149971008,1.0453641414642334,1.3465269804000854,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,2.1182546615600586,6.759334564208984,8.618606567382812,0.6651584506034851,1.3585339784622192,1.5475106239318848,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,6.99498987197876,8.557934761047363,6.57658576965332,1.7317215204238892,1.8962517976760864,1.6343036890029907,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,6.040283679962158,8.333524703979492,9.501194953918457,1.5816413164138794,1.8176465034484863,1.9024369716644287,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,3.4132261276245117,12.982553482055664,11.37456226348877,1.0805490016937256,2.3804595470428467,2.2939136028289795,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,2.6452584266662598,13.015851020812988,9.994157791137695,0.8420918583869934,2.4073901176452637,2.0897231101989746,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,3.737353801727295,4.188776016235352,7.919271469116211,0.9678874015808105,0.9527722001075745,1.4349216222763062,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.5171267986297607,5.481341361999512,5.282988548278809,0.9882484674453735,1.1624139547348022,1.2250529527664185,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,2.3855319023132324,6.798707008361816,8.973170280456543,0.717341423034668,1.3565229177474976,1.5263046026229858,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.8642983436584473,7.95405387878418,7.116147041320801,0.6610003113746643,1.5461043119430542,1.5191235542297363,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,7.798622131347656,7.6427788734436035,4.93326997756958,1.7558449506759644,1.8183176517486572,1.4202957153320312,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,5.144258499145508,9.16991138458252,11.500589370727539,1.424780011177063,1.9540681838989258,2.1669912338256836,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,3.368845224380493,12.527729988098145,10.43295669555664,0.969379186630249,2.397148609161377,2.1421990394592285,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,2.257032871246338,13.4075927734375,13.528141975402832,0.6892035007476807,2.413219690322876,2.383845329284668,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,3.9074130058288574,4.501225471496582,5.8062968254089355,1.0202555656433105,1.0854675769805908,1.3000067472457886,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.3273818492889404,5.362582683563232,5.943262100219727,0.9606699347496033,1.1480777263641357,1.270877718925476,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,2.154477834701538,7.761813163757324,7.099668502807617,0.7134212851524353,1.6211491823196411,1.4551252126693726,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,2.0137014389038086,6.723308563232422,7.8613176345825195,0.6135948896408081,1.3698756694793701,1.4249770641326904,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,6.512991428375244,9.183801651000977,7.356815338134766,1.6327424049377441,1.9376474618911743,1.7502737045288086,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,4.888929843902588,10.05307674407959,9.97593879699707,1.334903359413147,2.00484037399292,1.9959946870803833,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,3.050907850265503,11.821998596191406,13.22431755065918,0.9711965918540955,2.2618298530578613,2.4128596782684326,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,2.2514305114746094,10.730484008789062,14.608735084533691,0.7097078561782837,2.144826650619507,2.5537161827087402,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,4.394479751586914,5.061346530914307,2.9166648387908936,1.100119948387146,1.149470567703247,0.8685853481292725,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,2.8491477966308594,5.9710187911987305,6.389139175415039,0.8912195563316345,1.2929190397262573,1.4670538902282715,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,1.9073406457901,7.9878082275390625,8.21426010131836,0.6383151412010193,1.5758707523345947,1.5462510585784912,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.7283552885055542,7.090028285980225,7.0713210105896,0.5102322697639465,1.326756238937378,1.4819303750991821,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,6.582262992858887,7.257788181304932,9.333621978759766,1.6397050619125366,1.7670478820800781,1.9544888734817505,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.6482677459716797,12.605270385742188,11.610282897949219,1.0964930057525635,2.2531750202178955,2.2352545261383057,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,2.4285809993743896,13.676563262939453,10.66235065460205,0.7323509454727173,2.522754669189453,2.1690218448638916,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.874971628189087,13.08497142791748,12.018109321594238,0.5241135954856873,2.4726169109344482,2.4098284244537354,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,4.208721160888672,5.028428554534912,3.649425983428955,1.068924069404602,1.25697660446167,1.0070606470108032,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,2.7958593368530273,6.819087982177734,7.737272262573242,0.8929309844970703,1.4524685144424438,1.5307846069335938,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,1.8564971685409546,7.319517612457275,7.283393383026123,0.6394907236099243,1.5327404737472534,1.4811537265777588,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.5281596183776855,6.055110454559326,8.997099876403809,0.4819999635219574,1.2884626388549805,1.7453880310058594,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,6.58864688873291,9.444195747375488,6.362767696380615,1.6902483701705933,2.05397629737854,1.6513700485229492,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.6535651683807373,10.365191459655762,14.622261047363281,1.162781000137329,2.1427981853485107,2.5549819469451904,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,2.43290376663208,14.964253425598145,11.093194961547852,0.758323073387146,2.623715400695801,2.1831324100494385,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.8899409770965576,11.977760314941406,12.254076957702637,0.6002596020698547,2.405679702758789,2.295593500137329,False,2,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,4.0610151290893555,5.220483303070068,3.8600854873657227,1.0885814428329468,1.2726572751998901,0.9609244465827942,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,2.2124831676483154,7.608023166656494,8.7928466796875,0.7552784085273743,1.4478205442428589,1.702045202255249,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,1.6378659009933472,7.636781215667725,6.776189804077148,0.5181666016578674,1.3996589183807373,1.2744942903518677,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.3652079105377197,5.689905643463135,9.57526683807373,0.4641098976135254,1.2477201223373413,1.7254631519317627,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,MID,7.436410427093506,7.318878173828125,6.260194778442383,1.7136425971984863,1.71515691280365,1.4958127737045288,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,MID,3.509361505508423,9.704100608825684,12.089131355285645,1.0771067142486572,1.9741795063018799,2.184783458709717,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,MID,1.9462257623672485,13.797696113586426,11.188865661621094,0.5790108442306519,2.4959983825683594,2.3131277561187744,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,MID,1.833666443824768,12.426717758178711,10.738890647888184,0.49152234196662903,2.3971550464630127,2.159583330154419,False,3,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,FWD,6.087413787841797,4.381217956542969,3.2941205501556396,1.4077568054199219,1.2344645261764526,0.9721293449401855,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,FWD,4.452072620391846,4.857703685760498,7.995847702026367,1.1081148386001587,1.171831488609314,1.7866953611373901,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
2020-21,FWD,2.936502456665039,7.975072860717773,10.325737953186035,0.9159106016159058,1.5976500511169434,1.901915192604065,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists', 'goals_conceded', 'yellow_cards']",[]
2020-21,FWD,2.7818727493286133,6.994255065917969,9.599672317504883,0.7637113332748413,1.1988598108291626,1.7507027387619019,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['minutes', 'goals_scored', 'assists', 'goals_conceded', 'clean_sheets', 'bps', 'yellow_cards', 'red_cards', 'own_goals', 'saves', 'penalties_missed', 'penalties_saved', 'ict_index', 'total_points']",[]
2020-21,FWD,9.77065372467041,11.77187728881836,9.924808502197266,2.269102096557617,2.4238369464874268,2.2188992500305176,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,['total_points'],[]
2020-21,FWD,8.871356964111328,14.344571113586426,9.989184379577637,1.9966638088226318,2.4446656703948975,2.042849063873291,False,1,64,relu,relu,adam,0.01,mse,['mae'],0.001,True,"['total_points', 'minutes', 'goals_scored', 'assists']",[]
