season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize
"['2020-21', '2021-22']",GK,5.745397567749023,8.84808349609375,11.18242073059082,1.6109203100204468,2.006173849105835,2.39750599861145,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.3479976654052734,8.379206657409668,14.783060073852539,1.1216192245483398,1.7874091863632202,2.7566990852355957,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,3.027242422103882,12.759237289428711,11.766972541809082,0.9594566226005554,2.5386900901794434,2.4397902488708496,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.5102925300598145,12.155508041381836,14.203192710876465,1.4341380596160889,2.426068067550659,2.85573148727417,False,9,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.4753899574279785,9.455967903137207,6.293878078460693,1.8880131244659424,2.3892157077789307,1.7544773817062378,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.009426116943359,10.084426879882812,7.317750453948975,1.7742313146591187,2.423478126525879,1.9659135341644287,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.535120010375977,13.234633445739746,11.304423332214355,1.3498144149780273,2.5916364192962646,2.4209351539611816,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,5.926662921905518,13.906442642211914,9.881510734558105,1.7308520078659058,2.761248826980591,2.262948989868164,False,9,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,6.801274299621582,7.889224052429199,7.654208183288574,1.8982930183410645,2.0993778705596924,1.8156760931015015,False,9,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.17322301864624,11.031704902648926,11.889779090881348,1.290806770324707,2.3592264652252197,2.520681381225586,False,9,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.217604637145996,8.361544609069824,13.014856338500977,1.464455008506775,1.9498708248138428,2.6243057250976562,False,9,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",GK,4.535524845123291,11.087254524230957,12.939916610717773,1.371217131614685,2.3182919025421143,2.7823307514190674,False,9,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.195798397064209,8.35193920135498,7.0068359375,1.8785566091537476,1.9861831665039062,1.8130097389221191,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.185912132263184,7.8385772705078125,7.4725751876831055,1.8676875829696655,1.882983684539795,1.915887713432312,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.550375461578369,7.059361934661865,7.3621015548706055,1.9989675283432007,1.9446277618408203,1.9137383699417114,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.13860559463501,8.319106101989746,7.376377105712891,1.7661643028259277,1.849364161491394,1.8291494846343994,False,3,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.292568683624268,7.999860763549805,7.717229843139648,1.846212387084961,1.9586808681488037,1.8538023233413696,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.530701160430908,7.630336761474609,6.689138412475586,1.9792743921279907,2.0650365352630615,1.944274663925171,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.02530574798584,7.997629642486572,7.694438457489014,1.8793545961380005,1.9794747829437256,2.007810115814209,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.554874897003174,7.589332103729248,7.667944431304932,2.100450038909912,2.1141810417175293,2.1645164489746094,False,3,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.999625205993652,6.058089733123779,8.169669151306152,2.148595094680786,1.9050253629684448,2.1461565494537354,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.639698505401611,6.820668697357178,7.4201202392578125,1.9854871034622192,1.8496142625808716,1.8803960084915161,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.41575813293457,6.986270427703857,8.266879081726074,2.0101263523101807,1.9015960693359375,2.040921926498413,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.077930927276611,7.832751274108887,7.901901721954346,1.8929862976074219,2.021862268447876,1.9865504503250122,False,3,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.366827487945557,7.447165489196777,8.331003189086914,2.0412685871124268,1.9998273849487305,2.154890537261963,False,3,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.62890100479126,7.515813827514648,6.7022600173950195,1.8975106477737427,1.893547534942627,1.8453096151351929,False,3,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.70199728012085,6.7232818603515625,7.461427688598633,1.9699434041976929,1.8738328218460083,2.005429267883301,False,3,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.471660137176514,6.932616710662842,8.284297943115234,2.0041587352752686,1.9798591136932373,2.0322344303131104,False,3,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.6829304695129395,6.705018043518066,7.950247287750244,1.9310702085494995,1.7832791805267334,1.9394841194152832,False,3,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.441189765930176,7.852360725402832,6.543509006500244,1.874788522720337,1.9200738668441772,1.8503717184066772,False,3,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.599703311920166,6.960571765899658,7.279404163360596,1.9476299285888672,1.8948631286621094,1.8881802558898926,False,3,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.548801898956299,7.11462926864624,7.362106800079346,1.8645730018615723,1.8756953477859497,1.8645620346069336,False,3,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.560196399688721,7.943235397338867,6.8831634521484375,1.864497184753418,1.896132230758667,1.7878646850585938,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.438866138458252,7.211860179901123,7.62039041519165,1.99018132686615,1.9495556354522705,2.0452003479003906,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.324398040771484,7.7707905769348145,7.2125420570373535,2.013044595718384,2.0270988941192627,1.9902164936065674,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.707747936248779,7.019630432128906,7.258032321929932,1.8984758853912354,1.8041050434112549,1.8934228420257568,False,3,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.4465651512146,7.739870071411133,7.347098350524902,2.0532164573669434,2.0535895824432373,2.0704033374786377,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.830387115478516,8.478320121765137,7.890183448791504,1.8684964179992676,2.074214458465576,2.0144026279449463,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.475130558013916,6.98853063583374,7.763763427734375,1.881756067276001,1.827161431312561,1.8954930305480957,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.104954719543457,8.14387035369873,7.262660503387451,1.92725670337677,2.0579147338867188,2.010422706604004,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.280829906463623,7.895561218261719,7.698534965515137,1.8734875917434692,1.97355318069458,1.9414584636688232,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.4266815185546875,7.80176305770874,6.711129665374756,1.9246585369110107,1.920744776725769,1.8490538597106934,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.3265252113342285,7.606917381286621,7.2943620681762695,1.9201679229736328,1.9190055131912231,1.9505864381790161,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.687809467315674,7.172635555267334,7.342894554138184,2.025545597076416,1.9518457651138306,2.010211229324341,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.061247825622559,8.193901062011719,7.928103923797607,1.8238965272903442,1.8849936723709106,1.9014643430709839,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.104256629943848,7.96177339553833,7.487873554229736,1.796868920326233,1.94485342502594,1.8112651109695435,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.176393985748291,7.433306694030762,7.721083164215088,1.8248875141143799,1.8892996311187744,1.9405139684677124,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.26947546005249,7.540771007537842,7.060608386993408,1.9114452600479126,1.99112868309021,1.8708635568618774,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.6356353759765625,7.266191482543945,7.182753562927246,1.919688105583191,1.8673388957977295,1.892356514930725,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.840254306793213,8.19869327545166,8.013154029846191,1.8592151403427124,1.9784990549087524,2.004456043243408,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.165157794952393,7.394432067871094,8.09214973449707,1.9219567775726318,1.9784752130508423,2.0080528259277344,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.0987958908081055,7.258151531219482,8.764312744140625,1.8856480121612549,1.8836069107055664,2.109389543533325,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.8337836265563965,9.102978706359863,6.759938716888428,1.8341165781021118,2.133881092071533,1.909869909286499,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.366042137145996,7.30610990524292,7.484535217285156,1.8871302604675293,1.90513014793396,1.8331999778747559,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.387670516967773,7.420095920562744,6.966191291809082,1.9831942319869995,1.97097647190094,1.9031968116760254,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.337832927703857,6.975468635559082,8.451454162597656,1.82040274143219,1.821121335029602,1.9542592763900757,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.722898483276367,6.727565765380859,8.159774780273438,2.0574254989624023,1.9450807571411133,2.114950656890869,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.476388454437256,7.190899848937988,8.652092933654785,1.8098777532577515,1.738503336906433,1.8603037595748901,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.3512797355651855,7.465070724487305,7.694729328155518,1.9082996845245361,1.9047491550445557,1.972167730331421,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.116596221923828,7.9798431396484375,7.84314489364624,1.8332366943359375,2.016484260559082,1.9180999994277954,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.024487495422363,8.04340648651123,7.685541152954102,1.868304967880249,2.027529716491699,1.9596338272094727,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.655790328979492,6.543942451477051,7.245645046234131,1.8778811693191528,1.7566019296646118,1.8847529888153076,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.866203308105469,8.4525146484375,7.4587178230285645,1.7085380554199219,1.952416181564331,1.843936562538147,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.886531829833984,8.112022399902344,7.433921813964844,1.8035682439804077,1.9849950075149536,1.8385182619094849,False,6,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.800265312194824,6.927103042602539,6.921955585479736,1.940993309020996,1.7891818284988403,1.8853191137313843,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.455044746398926,7.356939315795898,7.156757354736328,1.8923951387405396,1.90367591381073,1.9125866889953613,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.116197109222412,7.715625286102295,7.818866729736328,1.8131393194198608,1.8209779262542725,1.9042993783950806,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.237657070159912,7.7435126304626465,7.191779136657715,1.8843727111816406,1.9559880495071411,1.9354859590530396,False,6,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.7103095054626465,6.576456069946289,7.945907115936279,2.0233168601989746,1.8588793277740479,2.003258466720581,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.732766628265381,8.09607219696045,8.389357566833496,1.8394314050674438,1.981382966041565,2.038079261779785,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.171734809875488,8.079813957214355,7.725735187530518,1.7621550559997559,1.8868083953857422,1.7934461832046509,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.914981842041016,7.613248348236084,8.866214752197266,1.7674815654754639,1.8240007162094116,2.022733211517334,False,6,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.538045883178711,7.206374168395996,7.756556987762451,1.8900744915008545,1.8822027444839478,1.905655860900879,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.3615522384643555,7.249661445617676,7.625372886657715,1.9171079397201538,1.8413910865783691,1.9227138757705688,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.983973503112793,8.267964363098145,7.374114990234375,1.9355696439743042,2.0418145656585693,2.016312599182129,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.440066337585449,6.562086582183838,8.485651969909668,1.8779624700546265,1.7329199314117432,1.970388650894165,False,6,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.574202060699463,7.070101261138916,7.270898818969727,1.9198507070541382,1.8473535776138306,1.8847715854644775,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.982356548309326,7.98635196685791,7.881656169891357,1.79978346824646,1.9353615045547485,1.9217873811721802,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.013178825378418,7.318789958953857,8.376687049865723,1.9201689958572388,1.9240665435791016,2.0752508640289307,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.726733684539795,9.36861515045166,6.8939127922058105,1.7214207649230957,2.097440481185913,1.7897346019744873,False,6,3,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.390810489654541,7.593133926391602,7.21436882019043,1.9621824026107788,1.9765242338180542,1.9393444061279297,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.179880619049072,7.824814319610596,7.392444610595703,1.943281888961792,2.0668604373931885,1.9541438817977905,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.406435489654541,7.773906707763672,7.787579536437988,1.9777014255523682,2.0469253063201904,2.115741729736328,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.025440692901611,7.722055912017822,8.203180313110352,1.8212904930114746,1.9076844453811646,2.015362024307251,False,6,3,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.644680976867676,7.597322463989258,7.200092315673828,2.0977559089660645,2.07954478263855,2.033093214035034,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.853484630584717,7.969148635864258,8.034440040588379,1.8131173849105835,1.9308245182037354,1.9080263376235962,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,6.9967803955078125,7.862968921661377,7.922129154205322,1.8041682243347168,1.9028651714324951,1.9384492635726929,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.421048641204834,7.083613395690918,7.087150573730469,1.897900104522705,1.798880696296692,1.773325800895691,False,6,3,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.5684051513671875,7.538674831390381,7.592477798461914,1.8570139408111572,1.829961895942688,1.8922326564788818,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.215035915374756,7.895279407501221,7.222168445587158,1.8167606592178345,1.8890918493270874,1.9160382747650146,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.386614799499512,7.415248394012451,7.2348313331604,1.9014071226119995,1.8928934335708618,1.8921518325805664,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.2532267570495605,7.643336296081543,8.492966651916504,1.7669751644134521,1.8374700546264648,1.9245848655700684,False,6,3,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.77929162979126,7.001341342926025,7.164418697357178,2.0370304584503174,1.982421636581421,2.0041768550872803,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.398057460784912,7.306234359741211,7.558350563049316,1.9049237966537476,1.8727272748947144,1.978005051612854,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.125792980194092,7.594239711761475,7.958306312561035,1.8501344919204712,1.9211411476135254,1.9552292823791504,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.030111312866211,8.201869010925293,7.575250625610352,1.9289743900299072,2.0049192905426025,1.9684478044509888,False,9,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.484738826751709,7.2700066566467285,7.937513828277588,1.918660283088684,1.8672922849655151,1.9729238748550415,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.4375762939453125,7.640923500061035,7.167133808135986,1.9588696956634521,1.940082311630249,1.9076906442642212,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.4241180419921875,7.8024821281433105,6.984630107879639,1.9684759378433228,2.037701368331909,1.946060061454773,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.453549861907959,7.53540563583374,7.598627090454102,1.9874024391174316,2.00764799118042,1.9629426002502441,False,9,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.605906963348389,7.920732498168945,6.621739864349365,1.920068621635437,1.9604511260986328,1.8162367343902588,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.958375453948975,6.935825347900391,6.824889183044434,2.064908266067505,1.8949713706970215,1.9153118133544922,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.612151145935059,7.509453296661377,7.218744277954102,1.826315999031067,1.8281760215759277,1.7528544664382935,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.0274529457092285,8.414752960205078,7.457025051116943,1.9193553924560547,2.1206729412078857,1.9479321241378784,False,9,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,8.024430274963379,7.09578275680542,7.318918228149414,2.1061301231384277,2.0217220783233643,2.023132801055908,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.985270977020264,7.501185417175293,7.6204915046691895,1.7749930620193481,1.7818392515182495,1.7504637241363525,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.4541449546813965,7.681363582611084,7.838263511657715,2.011944055557251,1.991538643836975,2.0473315715789795,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.424472332000732,7.455222129821777,8.283428192138672,1.8673533201217651,1.8833142518997192,1.9575008153915405,False,9,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.358891487121582,8.030206680297852,7.433684349060059,1.8086833953857422,1.904913067817688,1.820340633392334,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.351299285888672,7.345201015472412,8.45603084564209,1.8349905014038086,1.833531141281128,1.9219772815704346,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.174535274505615,7.184935092926025,8.878228187561035,1.9987900257110596,1.9717344045639038,2.1696889400482178,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.213313579559326,7.437166690826416,7.792778015136719,1.8635845184326172,1.87882399559021,1.884865403175354,False,9,2,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.58896017074585,7.582901477813721,7.9543023109436035,1.7977124452590942,1.8205220699310303,1.8857433795928955,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.428245544433594,7.177127838134766,7.6496124267578125,1.96648108959198,1.897746205329895,1.876449704170227,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.0907301902771,8.06820297241211,7.906621932983398,1.7869011163711548,1.9950008392333984,1.9194086790084839,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.191072940826416,7.86546516418457,7.819390773773193,1.826042890548706,1.9480677843093872,1.9053694009780884,False,9,2,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
"['2020-21', '2021-22']",DEF,7.841434001922607,7.134814262390137,7.337051868438721,1.8962692022323608,1.7716654539108276,1.800234317779541,False,9,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True
