season,position,train_mse,val_mse,test_mse,train_mae,val_mae,test_mae,verbose,window_size,kernel_size,num_filters,num_dense,conv_activation,dense_activation,drop_low_playtime,low_playtime_cutoff,optimizer,learning_rate,loss,metrics,regularization,early_stopping,tolerance,patience,standardize,amt_num_features
"['2020-21', '2021-22']",DEF,4.587710380554199,5.516173839569092,4.966500759124756,1.2539758682250977,1.3725874423980713,1.2365808486938477,False,3,2,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.577797889709473,5.40679931640625,5.16351842880249,1.1230037212371826,1.2856817245483398,1.2140686511993408,False,3,2,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.393150329589844,7.699304103851318,7.266305923461914,1.9304172992706299,1.9901353120803833,1.9496350288391113,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.559157848358154,7.7012939453125,6.456608295440674,2.0222651958465576,2.0717618465423584,1.9428086280822754,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.342301845550537,8.09090805053711,6.840430736541748,1.8416337966918945,1.93623685836792,1.7702548503875732,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.268255233764648,7.599698066711426,7.86442232131958,2.027409315109253,2.072038173675537,2.096219301223755,False,3,2,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.3008832931518555,4.251064777374268,4.676522731781006,1.3681561946868896,1.2230932712554932,1.2858153581619263,False,3,2,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.033249378204346,4.392111301422119,5.317752838134766,1.2788795232772827,1.1572147607803345,1.2865676879882812,False,3,2,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,5.165791034698486,4.135749816894531,4.977692127227783,1.3275445699691772,1.1388875246047974,1.2746198177337646,False,3,2,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.740077018737793,5.200100421905518,4.926774501800537,1.3245681524276733,1.3943901062011719,1.346356987953186,False,3,2,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.3047404289245605,7.659844875335693,7.893867492675781,1.970868706703186,2.029853582382202,2.028749704360962,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.183132648468018,7.580261707305908,7.880232810974121,1.9382745027542114,1.9964109659194946,1.9802995920181274,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.185667991638184,7.431253433227539,8.326370239257812,1.8953418731689453,1.9346176385879517,2.0334067344665527,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.626996994018555,6.624513626098633,7.620076656341553,1.9544050693511963,1.8455945253372192,1.9129467010498047,False,3,2,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.11190128326416,4.6764140129089355,5.035461902618408,1.40748131275177,1.27457594871521,1.4161162376403809,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.107778072357178,4.744521141052246,4.969282627105713,1.3019953966140747,1.2408967018127441,1.2384064197540283,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.739746570587158,5.091420650482178,5.422961235046387,1.2813531160354614,1.3610550165176392,1.3647606372833252,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.574992656707764,5.580652713775635,5.34384298324585,1.1757498979568481,1.353180170059204,1.2797660827636719,False,3,2,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.513491153717041,7.297402381896973,7.8787126541137695,1.933635950088501,1.8880690336227417,2.001986503601074,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.285358428955078,7.485429763793945,8.044820785522461,1.9575637578964233,2.0131137371063232,2.0053000450134277,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.618886947631836,7.229067325592041,7.358066558837891,1.996437430381775,1.9483749866485596,1.9560884237289429,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.202752113342285,7.709801197052002,7.908504962921143,1.898350477218628,1.9534671306610107,1.9715088605880737,False,3,2,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.97794246673584,4.997847557067871,4.688521862030029,1.3300631046295166,1.3528963327407837,1.3018795251846313,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.352399826049805,4.2425713539123535,4.533628940582275,1.316666841506958,1.0930339097976685,1.1874938011169434,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.855320930480957,4.909767150878906,5.116455078125,1.2796669006347656,1.2885444164276123,1.3155615329742432,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.927106857299805,4.894428730010986,4.861853122711182,1.3707513809204102,1.4236027002334595,1.4034980535507202,False,3,2,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.0343828201293945,8.179193496704102,8.122713088989258,1.8775006532669067,2.0135490894317627,1.9833155870437622,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.626152038574219,7.354600429534912,7.325228214263916,2.024568796157837,2.083791732788086,2.001744270324707,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.337571144104004,7.6693549156188965,7.53386926651001,1.9378457069396973,2.060213565826416,1.9735300540924072,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.952764511108398,6.271569728851318,7.039910793304443,2.0600669384002686,1.8324401378631592,1.977052927017212,False,3,2,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.916959762573242,5.244782447814941,5.238155364990234,1.4095735549926758,1.4692144393920898,1.448775053024292,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.068506717681885,4.524467945098877,4.991790294647217,1.334786295890808,1.254262089729309,1.395253300666809,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,5.3534321784973145,3.8502941131591797,5.050987243652344,1.3531526327133179,1.1366313695907593,1.3449821472167969,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.896113872528076,4.703172206878662,5.435161113739014,1.260273814201355,1.2422661781311035,1.2897202968597412,False,3,2,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.941956520080566,6.80469274520874,7.120275020599365,2.05375337600708,1.8959439992904663,1.946053385734558,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.305932521820068,7.562554359436035,7.706218719482422,1.8820658922195435,1.9695444107055664,1.9516700506210327,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.65736722946167,6.95266056060791,7.53533935546875,1.9182217121124268,1.8363077640533447,1.8557027578353882,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.452335357666016,7.682567119598389,7.278305530548096,1.9860577583312988,1.999700665473938,2.020296096801758,False,3,2,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.173300743103027,4.83352518081665,5.029135704040527,1.3528716564178467,1.3416160345077515,1.3318681716918945,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.253855228424072,4.634676933288574,4.6831889152526855,1.398826003074646,1.2713419198989868,1.2267906665802002,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,5.023703575134277,5.202828884124756,4.653110504150391,1.330488681793213,1.3269860744476318,1.3066740036010742,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,5.0487236976623535,4.608983516693115,5.542904853820801,1.367769479751587,1.2952039241790771,1.3449513912200928,False,3,2,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.864678382873535,7.042454719543457,7.3236985206604,2.0234947204589844,1.9076073169708252,1.9402928352355957,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.6878437995910645,7.554368019104004,7.531708240509033,1.8486651182174683,1.8493319749832153,1.8337371349334717,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.637426376342773,7.381678104400635,7.2859063148498535,1.8973926305770874,1.8733742237091064,1.9016172885894775,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.305153846740723,7.690554618835449,8.42199993133545,1.9211130142211914,1.9734692573547363,2.045914649963379,False,3,2,256,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.672867774963379,5.835509777069092,4.435197353363037,1.123732328414917,1.4257774353027344,1.1028107404708862,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.639517784118652,4.7158074378967285,5.777525901794434,1.2499048709869385,1.2438443899154663,1.4351800680160522,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.973272323608398,5.205262184143066,4.351805210113525,1.2727220058441162,1.2746855020523071,1.2004681825637817,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.990566253662109,4.607305526733398,4.919311046600342,1.3241369724273682,1.1980383396148682,1.2752430438995361,False,6,1,64,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.630006790161133,6.961815357208252,7.938989639282227,1.8549953699111938,1.7882635593414307,1.8349497318267822,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,6.975838661193848,8.492114067077637,7.0156683921813965,1.9945590496063232,2.1294212341308594,1.9918367862701416,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.288769245147705,7.7221760749816895,6.918231010437012,1.9111052751541138,1.9221380949020386,1.855422019958496,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.221529006958008,7.882480144500732,6.624570846557617,1.9418867826461792,2.0454065799713135,1.887373685836792,False,6,1,64,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.593647480010986,5.468479156494141,5.187519550323486,1.2509002685546875,1.3573293685913086,1.3765021562576294,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.774103164672852,4.903467178344727,5.12318229675293,1.300780177116394,1.2375270128250122,1.3881226778030396,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.906591415405273,5.229057312011719,4.161645889282227,1.285301923751831,1.222711443901062,1.1083306074142456,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,5.18334436416626,4.3542914390563965,4.2799859046936035,1.4247499704360962,1.2450088262557983,1.2415428161621094,False,6,1,64,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.550879001617432,7.349851608276367,7.003109455108643,1.9579516649246216,1.946839690208435,1.9075312614440918,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.2222113609313965,7.966015815734863,7.5441694259643555,1.9919003248214722,2.140169143676758,2.105468988418579,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.217904567718506,7.424895286560059,7.950769901275635,1.8881796598434448,1.9251919984817505,1.9884520769119263,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.195165634155273,7.752882480621338,8.132659912109375,1.7972726821899414,1.9018691778182983,1.8665059804916382,False,6,1,64,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.09602165222168,4.378310680389404,5.454573154449463,1.330169916152954,1.1671510934829712,1.3546146154403687,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.160606384277344,4.512155055999756,4.603296756744385,1.330742359161377,1.2135595083236694,1.18828547000885,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.837046146392822,4.72752571105957,5.652581214904785,1.3239431381225586,1.323846697807312,1.4020940065383911,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.903705596923828,4.595135688781738,5.387060165405273,1.3040322065353394,1.2244610786437988,1.2921043634414673,False,6,1,64,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.361433506011963,7.754579544067383,7.704278469085693,1.8313019275665283,1.9431957006454468,1.9132604598999023,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.016814231872559,7.850903511047363,8.091334342956543,1.8675483465194702,1.999658226966858,1.9798344373703003,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.395078182220459,7.330996513366699,7.731337070465088,1.9495694637298584,1.963114619255066,1.9707764387130737,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.783784866333008,6.9498395919799805,6.803167343139648,1.8543367385864258,1.7853559255599976,1.7181916236877441,False,6,1,64,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.036313533782959,4.705655574798584,4.913983345031738,1.447624921798706,1.3680849075317383,1.3777052164077759,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.138007640838623,3.7660953998565674,5.593098163604736,1.3394118547439575,1.074217438697815,1.4272760152816772,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.757236480712891,4.773432731628418,5.393390655517578,1.2194645404815674,1.2641092538833618,1.2446393966674805,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.824641227722168,4.691061019897461,5.364359378814697,1.2549799680709839,1.2243967056274414,1.3380745649337769,False,6,1,128,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.379880428314209,7.123909950256348,8.113259315490723,1.9056144952774048,1.8387300968170166,1.9499253034591675,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.298916816711426,7.82088565826416,7.706832408905029,2.0606093406677246,2.1544530391693115,2.1147620677948,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.358506679534912,7.448845863342285,7.1492228507995605,1.8752013444900513,1.9468324184417725,1.8647387027740479,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.184382915496826,7.4921698570251465,7.869804859161377,1.9177534580230713,1.9418483972549438,2.0126378536224365,False,6,1,128,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.419583797454834,6.532787799835205,4.6638078689575195,1.1154981851577759,1.470212697982788,1.1589220762252808,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.74220609664917,5.218756198883057,5.303954124450684,1.2621197700500488,1.374293565750122,1.4134907722473145,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.6031599044799805,5.7798638343811035,4.972195625305176,1.3168237209320068,1.4510072469711304,1.3903658390045166,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.982327938079834,5.192927360534668,4.460757732391357,1.3360594511032104,1.3324776887893677,1.230527400970459,False,6,1,128,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.222710609436035,8.286717414855957,7.352493762969971,1.9232633113861084,2.1600658893585205,1.9937971830368042,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.438073635101318,6.818864822387695,8.319049835205078,1.9251012802124023,1.8342008590698242,1.9901714324951172,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.328277111053467,7.92524528503418,6.977203369140625,1.911690592765808,1.97910475730896,1.895678162574768,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.047430515289307,7.937188148498535,7.823427677154541,1.856994867324829,2.025153875350952,2.0210139751434326,False,6,1,128,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.033817768096924,5.2581095695495605,4.9878830909729,1.2462852001190186,1.3063157796859741,1.2419239282608032,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.780616760253906,5.559506893157959,5.169480800628662,1.168157696723938,1.3354603052139282,1.243470549583435,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.773340702056885,5.606915473937988,5.540710926055908,1.1918171644210815,1.3048336505889893,1.2481675148010254,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,5.077507972717285,5.146749973297119,5.1143951416015625,1.2533048391342163,1.347922682762146,1.2382991313934326,False,6,1,128,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.746225833892822,7.373209476470947,7.359663009643555,1.9861958026885986,1.9339714050292969,1.977979302406311,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.453627586364746,7.971620559692383,7.096519470214844,1.8854035139083862,1.9497404098510742,1.8318272829055786,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.425429821014404,8.030336380004883,7.0139665603637695,1.898871660232544,1.9661917686462402,1.8627227544784546,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.615708827972412,6.713675022125244,8.423384666442871,1.962971806526184,1.8639123439788818,2.018570899963379,False,6,1,128,256,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.184614658355713,4.460318565368652,5.045458793640137,1.3921644687652588,1.2279843091964722,1.3613299131393433,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,4.955102920532227,4.706089496612549,5.387768745422363,1.2597272396087646,1.1641520261764526,1.3079173564910889,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.738402843475342,5.708714962005615,4.606927871704102,1.1920706033706665,1.2965073585510254,1.1898651123046875,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.45296049118042,5.899243354797363,5.201238632202148,1.1767581701278687,1.4475349187850952,1.308859944343567,False,6,1,256,64,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.045226573944092,7.7238078117370605,8.725268363952637,1.8793694972991943,1.9376927614212036,2.044471263885498,False,6,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.487757205963135,7.068687915802002,7.6224565505981445,1.9750932455062866,1.8885172605514526,1.9616305828094482,False,6,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.488608360290527,6.975886344909668,8.043766021728516,1.9459553956985474,1.9003629684448242,1.9891016483306885,False,6,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.808980941772461,6.317488193511963,7.427436351776123,1.9397274255752563,1.8034917116165161,1.974793791770935,False,6,1,256,64,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,4.620386600494385,5.704001426696777,6.097939968109131,1.2750600576400757,1.4473364353179932,1.4804800748825073,False,6,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.163466453552246,5.0925774574279785,5.683354377746582,1.2059686183929443,1.183141827583313,1.2416523694992065,False,6,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.823718070983887,5.873225212097168,4.868857383728027,1.14766526222229,1.2918355464935303,1.159330129623413,False,6,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,4.888472557067871,5.705336093902588,5.0102033615112305,1.1703357696533203,1.2800198793411255,1.1574925184249878,False,6,1,256,128,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,7.76880407333374,7.484981060028076,7.314113140106201,1.9039994478225708,1.8356068134307861,1.861454963684082,False,6,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,7.756660461425781,7.29832649230957,7.073651313781738,1.9915003776550293,1.957616925239563,1.9344720840454102,False,6,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,7.0899977684021,8.421701431274414,7.627800464630127,1.864538311958313,1.9768954515457153,1.914515733718872,False,6,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
"['2020-21', '2021-22']",DEF,7.368560314178467,7.875767707824707,7.571002960205078,1.8677159547805786,1.8958710432052612,1.9114035367965698,False,6,1,256,128,relu,relu,True,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,large
"['2020-21', '2021-22']",DEF,5.4974493980407715,5.0807881355285645,5.147233963012695,1.3273266553878784,1.2507658004760742,1.2648900747299194,False,6,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,ptsonly
"['2020-21', '2021-22']",DEF,5.6975297927856445,5.236969470977783,5.650512218475342,1.4767409563064575,1.39333975315094,1.4661561250686646,False,6,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,small
"['2020-21', '2021-22']",DEF,4.866451263427734,6.0098137855529785,5.681635856628418,1.2221331596374512,1.382291555404663,1.241335391998291,False,6,1,256,256,relu,relu,False,15,adam,0.01,mse,['mae'],0.001,True,0.0001,20,True,medium
